created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Oct 17 20:49:07 +0000 2023;1714383057774678435;"China's Ernie AI is just as good as - or better than - ChatGPT, says its creators https://t.co/kbiShxQQpa https://t.co/is4knSak1T";0;0;0;0;en;283746639;1714383057774678435;dougbrownDBA;https://twitter.com/dougbrownDBA/status/1714383057774678435
Tue Oct 17 20:49:02 +0000 2023;1714383037100920923;"@xavierjp__1 I've made a thread on how Chat GPT  with the Zionists Propaganda.  Do read it, expose the zionists.   https://t.co/6KhMamMcy7";0;1;0;1;en;1680913259862577152;1714382082019832165;rustepidemic;https://twitter.com/rustepidemic/status/1714383037100920923
Tue Oct 17 20:48:55 +0000 2023;1714383009288433798;"Perfect Prompts for DALL·E 3 ✍️  I unlocked a DALL·E 3 cheat code 🔓  Now that ChatGPT and DALL·E 3 are integrated, I asked ChatGPT what the best format is for an image prompt and asked it to create a template. Here is what it produced:  [Image Type (e.g., photo, illustration,… https://t.co/yETcUlrn7h";0;5;3;17;en;755531618488504321;1714383009288433798;goldk3y_;https://twitter.com/goldk3y_/status/1714383009288433798
Tue Oct 17 20:48:27 +0000 2023;1714382891579318534;"@visakanv I haven’t tried this prompt with ChatGPT yet. Gotta give it a shot";0;0;0;0;en;958858061824888832;1714369537842503928;_marcinja;https://twitter.com/_marcinja/status/1714382891579318534
Tue Oct 17 20:48:25 +0000 2023;1714382881382920699;"@JakesFFootball Of course!  Their season is practically over!   No, of course not.  I think they took that game too lightly, which should never be done.  They just looked flat all game.  This’ll be a wake-up call to ignore the hype about how good they are.";0;1;0;1;en;4054695753;1714371451984531591;SoulSoldSeprtly;https://twitter.com/SoulSoldSeprtly/status/1714382881382920699
Tue Oct 17 20:48:21 +0000 2023;1714382865796829568;"@AlisonMorrowTV guest Dr. Azadeh Khatidi Chat GPT replaces doctor "bias"? https://t.co/dcGR0D7crr Watch on #Rokfin";0;0;0;0;en;1354459525835878400;1714382865796829568;BAerwaves;https://twitter.com/BAerwaves/status/1714382865796829568
Tue Oct 17 20:48:23 +0000 2023;1714382872117948494;"doll for his little girl  the drum and the gun for his sons  and this pate de foies gras for himself."  #ChatGPTPlus #ChatGPT账号   #ChatGPT账号 #飞机号 #推特账号 #ins账号 #圈X 🚃🐂🥳 79661 https://t.co/Eqxzud6Pc8";0;7;7;7;en;3475226594;1714382872117948494;zezodemon1;https://twitter.com/zezodemon1/status/1714382872117948494
Tue Oct 17 20:48:13 +0000 2023;1714382831252865072;"On Wednesday, The US Space Force banned all web-based AI tools, including ChatGPT.  Article:  https://t.co/V4UTYbJTSt";0;0;0;2;en;1568261569561169920;1714382831252865072;BotEatBrain;https://twitter.com/BotEatBrain/status/1714382831252865072
Tue Oct 17 20:47:58 +0000 2023;1714382768128286956;"chat gpt é tentador demais mas hj eu venci";0;0;0;2;pt;869946154737422336;1714382768128286956;quel1xo;https://twitter.com/quel1xo/status/1714382768128286956
Tue Oct 17 20:47:47 +0000 2023;1714382721948983495;"@dvassallo ChatGPT will get them from the convos of its free and paying users (non api and non enterprise)";0;0;0;0;en;163885704;1714036565096509451;RonanKMcGovern;https://twitter.com/RonanKMcGovern/status/1714382721948983495
Tue Oct 17 20:47:41 +0000 2023;1714382698825838608;"@DarrenShaw_ Interesting. I’m using SGE more often myself, sometimes Bing Chat. ChatGPT a lot as well, but mainly for other things. / Btw, tabbouleh is awesome. :)";0;0;0;0;en;1655659670;1714353830102777933;EthanLazuk;https://twitter.com/EthanLazuk/status/1714382698825838608
Tue Oct 17 20:47:38 +0000 2023;1714382686075101348;"Jag "pratade" en stund med CHATGPT-3 angående religion och yttrandefrihet. Vi vände och vred på lämpligheten att grilla en Koran tillsammans med bacon.  Jag kan konstatera att det är mera givande, intellektuellt, att "prata" med ett AI istället för en SD-anhängare.";0;1;0;1;sv;929020566132150272;1714382686075101348;ThomasKrantz4;https://twitter.com/ThomasKrantz4/status/1714382686075101348
Tue Oct 17 20:47:25 +0000 2023;1714382631956041738;"Busy day! Spent some time researching/tracking my portfolio. From Realty Income to Apple, Microsoft, and Nintendo, every move counts. Also took a deep dive into RTX Corp and AbbVie Inc. In between, had some interesting chats on ChatGPT. Ended the day with some journaling on Mem.";0;0;0;0;en;1581549920980553730;1714382631956041738;callmehejrene;https://twitter.com/callmehejrene/status/1714382631956041738
Tue Oct 17 20:47:25 +0000 2023;1714382628965564641;"@thisistechtoday @gsmarena_com There's a reason Nvidia stock went through the sky days after Chat GPT. AI is the new Blockchain.";0;0;0;2;en;1289979947432513537;1713959965747032490;FinJackson7;https://twitter.com/FinJackson7/status/1714382628965564641
Tue Oct 17 20:47:18 +0000 2023;1714382599429239189;"@Georges73922577 @netflix C'est Chatgpt qui a créé le nouveau Napoléon suivant les critères de la 'nouvelle population 🤣";0;0;0;0;fr;852545804011175937;1714307924086988943;34Eule;https://twitter.com/34Eule/status/1714382599429239189
Tue Oct 17 20:47:15 +0000 2023;1714382590323372229;"@allseejay Copy";0;0;0;0;en;1647841531720605696;1714029545664172491;aprenderChatGPT;https://twitter.com/aprenderChatGPT/status/1714382590323372229
Tue Oct 17 20:47:14 +0000 2023;1714382586129346991;"ChatGPT tiene ojo clínico y es mejor que los médicos de atención primaria tratando la depresión https://t.co/Gp9pFq5Mgm";0;0;0;0;es;2528011340;1714382586129346991;SMMarketingPeru;https://twitter.com/SMMarketingPeru/status/1714382586129346991
Tue Oct 17 20:47:10 +0000 2023;1714382569561817312;"@juicylifeforce I now have chat gpt hooked to a bot that remembers everyone's birthday and writes them birthday cards in their favorite literary style. I am now adored.";0;0;0;0;en;4658018729;1714090760386003040;sonsofgeorge3;https://twitter.com/sonsofgeorge3/status/1714382569561817312
Tue Oct 17 20:47:08 +0000 2023;1714382559172497526;"Oh, that's hilarious, Jim! Eventually maybe it'll be just chatGPT chatting with chatgpt? #digiblogchat";0;1;0;2;en;84253390;1714382559172497526;Carol_Stephen;https://twitter.com/Carol_Stephen/status/1714382559172497526
Tue Oct 17 20:46:45 +0000 2023;1714382462845853735;"@oledoteth Operator";0;0;0;0;es;1647841531720605696;1714275432261181462;aprenderChatGPT;https://twitter.com/aprenderChatGPT/status/1714382462845853735
Tue Oct 17 20:46:40 +0000 2023;1714382439886332046;"@Andy_69Jones If you have a chatgpt premium it’s built in there";0;0;0;0;en;19000838;1713837579198464106;getofmeland;https://twitter.com/getofmeland/status/1714382439886332046
Tue Oct 17 20:46:32 +0000 2023;1714382408802246858;"@cuco_el_perro El otro día probé a decirle a chatgpt y también es capaz de analizarte los drafts (no se que tan bien lo hace jeje)";0;2;0;0;es;1148488542391324672;1714379307693359226;Franzmgarcia;https://twitter.com/Franzmgarcia/status/1714382408802246858
Tue Oct 17 20:46:32 +0000 2023;1714382407464264116;"One serious concern about academic integrity: students use ChatGPT to produce an equivalent version of copied code. While it's clearly obfuscated, it makes it much harder to prove they cheated, because there's no outright duplication. I expect this is rampant in universities now.";0;1;0;16;en;255860782;1714382407464264116;krismicinski;https://twitter.com/krismicinski/status/1714382407464264116
Tue Oct 17 20:46:22 +0000 2023;1714382364787216552;"montera  on taking off which he raised his face  and those who were watching him had an opportunity   #ChatGPT账号 #飞机号 #推特账号 #谷歌账号 #GV语音 ☺🙁🚈💺 67486 https://t.co/S8oxbSr8p6";0;7;7;7;en;3434481254;1714382364787216552;thebellysociety;https://twitter.com/thebellysociety/status/1714382364787216552
Tue Oct 17 20:46:05 +0000 2023;1714382295493181736;"If you're an expert in something, Chat GPT will enhance your capabilities to 100x levels";0;0;0;0;en;1245775191088734209;1714382295493181736;DavidKatonti;https://twitter.com/DavidKatonti/status/1714382295493181736
Tue Oct 17 20:46:00 +0000 2023;1714382276019073307;"Will Attorneys Afraid to Adopt GenAI Get Left Behind? | https://t.co/O8ctPCVrLD #lawtwitter #legaltech #AI #generativeAI #chatgpt #artificialintelligence #attorney #lawyer #lawfirm #lawoffice #law";0;0;0;1;en;755263167421222912;1714382276019073307;lawdroid;https://twitter.com/lawdroid/status/1714382276019073307
Tue Oct 17 20:46:00 +0000 2023;1714382272286048326;"同僚がchat GPTにお題を与えてZ世代、ミレニアルズ、X世代が作りそうな感じに文を仕上げてもらったら、日本人が学ぶ英語はX世代(65-80年生まれ)ドンピシャなんだなと思った。🇺🇸にきてミレニアルズに少し対応できるようになったけど、これからはZ世代も学ばねばと皆で勉強なう。";0;1;0;0;ja;1401689937334968328;1714382272286048326;uni_namauni;https://twitter.com/uni_namauni/status/1714382272286048326
Tue Oct 17 20:45:48 +0000 2023;1714382222436839593;"@bebechris__ @MathildePanot Confirmé par ta mère";0;0;0;2;fr;1648825345510875137;1714354071815979496;Chatgpeter;https://twitter.com/Chatgpeter/status/1714382222436839593
Tue Oct 17 20:45:43 +0000 2023;1714382201901736012;"“Certified Prompt Engineer”: Prompt Engineering, Eliciting Desired Response, Principles of Effective Prompt Engineering, OpenAI API, System Messages, Multilingual &amp  Multicultural Contexts, ChatGpt, Bard, Claude, ChatGPT PlayGround. Enroll today: https://t.co/gfGKdsPQ8X 😀😀😀 https://t.co/CBYgKnwLrk";0;0;0;0;en;887421531982151680;1714382201901736012;ide747;https://twitter.com/ide747/status/1714382201901736012
Tue Oct 17 20:45:29 +0000 2023;1714382146167611719;"@ruth_hook_ I dunno, I've had some pretty funny chatgpt posts this past fortnight. But yeah old institutions thinking they are still relevant would be funny if I even noticed them at all.";0;0;0;0;en;16000590;1714381238125887497;warrbo;https://twitter.com/warrbo/status/1714382146167611719
Tue Oct 17 20:45:26 +0000 2023;1714382129906274372;"@Sabawrites11 “ChatGPT”";0;1;0;1;en;1234946868188254209;1713871232553422866;AbbeyOmotoso;https://twitter.com/AbbeyOmotoso/status/1714382129906274372
Tue Oct 17 20:45:18 +0000 2023;1714382096813412732;"＃おはようございます  今日は本業Day 書類整理のために、 いつもよりかなり早めに 出勤予定。 眠い〜😪  今日は昨日下調べしたものを ブログ記事にします。  ChatGPTさんは まだまだ新しい事象には 弱いからね。  自分で書いた記事を整えてもらって、さらにわかりやすく肉付けしてもらいます。… https://t.co/5tdqAqpW0U";0;1;0;11;ja;1678224632485412865;1714382096813412732;mamahukugyou88;https://twitter.com/mamahukugyou88/status/1714382096813412732
Tue Oct 17 20:45:03 +0000 2023;1714382033714139610;"@afonso1898 @doisdedosdeteo Descobri no Domingo. Obrigado CHATGPT ❤️";0;0;0;1;es;1536873573834444801;1714334078000881733;RenatinhoBarro;https://twitter.com/RenatinhoBarro/status/1714382033714139610
Tue Oct 17 20:45:02 +0000 2023;1714382030815809954;"¡Desenreda tu colección de Funko POP! con la princesa más valiente y su increíble melena! Rapunzel te espera con su brillo y encanto por solo 14.65€. ¡No dejes que se te escape esta oferta! 🌟✨👑 #FunkoPOP #Disney #Rapunzel #DescuentoDVDBluray https://t.co/9Urgg9UNhc";0;0;0;0;es;1241799595;1714382030815809954;Oferton_Pelis;https://twitter.com/Oferton_Pelis/status/1714382030815809954
Tue Oct 17 20:44:56 +0000 2023;1714382007545774472;"@serruuu_gzl yo no podía creer que no usara chat gpt";0;0;0;0;es;1568611958345109504;1714354036873252927;DnAgustin;https://twitter.com/DnAgustin/status/1714382007545774472
Tue Oct 17 20:44:52 +0000 2023;1714381988986069464;"@ElonMuskAOC According to ChatGPT, it would lead to significant inflation, economic disruption, wealth redistribution, asset price inflation, devalue currencies, and require major policy changes, impact society, and raise sustainability concerns.";0;0;0;0;en;18038308;1714177453072216329;gieger;https://twitter.com/gieger/status/1714381988986069464
Tue Oct 17 20:44:49 +0000 2023;1714381975077769339;"@larixavier___ E um texto do Chat GPT.";0;0;0;0;pt;2202703635;1714353421375947075;IagoPaivaCRVG;https://twitter.com/IagoPaivaCRVG/status/1714381975077769339
Tue Oct 17 20:44:40 +0000 2023;1714381939656818834;"Je crois que même chatGPT aurai du mal à le trouvé lui!";0;1;0;0;fr;1506803509718659075;1714381939656818834;kaouli_;https://twitter.com/kaouli_/status/1714381939656818834
Tue Oct 17 20:44:39 +0000 2023;1714381932623269965;"Baidu claims its Ernie AI chatbot is now as good as ChatGPT months after weak rollout spooked investors   https://t.co/arAPKjO7xF  #AI #artificalinteligence #ChatGPT #Baidu #Ernie";0;0;0;0;en;460815977;1714381932623269965;MMargolies;https://twitter.com/MMargolies/status/1714381932623269965
Tue Oct 17 20:44:38 +0000 2023;1714381928827097293;"@RandyLyleClark Yeah.   For one finance chat that I won’t hashtag here because I don't want to pop up in their stream, they give questions days early. I'll use ChatGPT for my answers and schedule them on TweetDeck. Then I watch the chat and see others use almost the same phrasing. #DigiBlogChat";1;0;0;2;en;513780352;1714379918505636239;JKatzaman;https://twitter.com/JKatzaman/status/1714381928827097293
Tue Oct 17 20:44:34 +0000 2023;1714381911810830815;"@Andy_69Jones ChatGPT and Dall-e-3";0;3;0;1;en;19000838;1713837579198464106;getofmeland;https://twitter.com/getofmeland/status/1714381911810830815
Tue Oct 17 20:44:21 +0000 2023;1714381858857734446;"@mathsalmi @jeanmonteiro Mano, o cara querendo que o chatGPT responde sobre as experiências técnicas pessoais 🤷🏽‍♂️🤷🏽‍♂️🤷🏽‍♂️🤷🏽‍♂️  Não tem como. 😂😂😂😂  Mas a coragem é respeitável.";0;0;0;1;pt;1392756067;1714273230377386196;codingleo;https://twitter.com/codingleo/status/1714381858857734446
Tue Oct 17 20:43:37 +0000 2023;1714381674128322936;"This is literally my problem with chatgpt, I would love it to code for me if it could just not introduce like 5 bugs I have to spend MORE time debugging lol";0;0;0;0;en;3271538136;1714381674128322936;iwasrightonce;https://twitter.com/iwasrightonce/status/1714381674128322936
Tue Oct 17 20:43:33 +0000 2023;1714381655568159077;"@jamesqquick By the time you decide chatgpt and github copilot would already know 1000 different ways to achieve that goal and you are too far behind to even know which solution is better";0;0;0;0;en;776752473142915073;1713603672842949002;omz_ilbuur;https://twitter.com/omz_ilbuur/status/1714381655568159077
Tue Oct 17 20:43:23 +0000 2023;1714381613625180451;"Thank you chat GPT. Carrot cake 🥕🥮🥰🥰❤️ https://t.co/VY8GTrs1Ua";0;0;0;1;en;1030109922913120256;1714381613625180451;Judith_Chy;https://twitter.com/Judith_Chy/status/1714381613625180451
Tue Oct 17 20:43:19 +0000 2023;1714381600484413555;"perguntei pro chatgpt porque eu me sentia vazia e ele respondeu isso daqui, o processo seletivo para relacionamentos significativos está oficialmente aberto. se inscrevam https://t.co/ghwEJL7C23";0;1;0;1;pt;837291954719322112;1714381600484413555;rai_oni;https://twitter.com/rai_oni/status/1714381600484413555
Tue Oct 17 20:43:11 +0000 2023;1714381564375654893;"JUST IN: Fugees founder Pras Michel seeks new trial after conviction, alleging flawed outcome due to use of AI in closing arguments. #PrasMichel #AItrial #WashingtonDC";0;0;0;0;en;1630798113320636421;1714381564375654893;chatgptglobal;https://twitter.com/chatgptglobal/status/1714381564375654893
Tue Oct 17 20:42:56 +0000 2023;1714381503315005927;"@its_toml_file Honestly, I don’t care people using it at work. As long we have results, keeps code quality, tests, etc.  He just needed to be honest about his skills and past experiences.  But how if he was asking chatGPT to answer about his own experience?   GPT doesn’t know that 😂";0;0;0;0;en;1392756067;1714281255565734307;codingleo;https://twitter.com/codingleo/status/1714381503315005927
Tue Oct 17 20:42:41 +0000 2023;1714381437716021391;"Damn chatgpt said I’m not clouted enough https://t.co/j8k3WiBsaC";0;0;0;2;en;34388671;1714381437716021391;TOUREGUIDED;https://twitter.com/TOUREGUIDED/status/1714381437716021391
Tue Oct 17 20:42:32 +0000 2023;1714381403146871131;"chatGPTに岸田政権の政策内容を画面スクショして送れば原稿の下地書いてくれますよ。";0;0;0;0;ja;1420510824783704064;1714381403146871131;FgoTtp30120708;https://twitter.com/FgoTtp30120708/status/1714381403146871131
Tue Oct 17 20:42:24 +0000 2023;1714381369592140075;"It took quite some time to get ChatGPT to actually generate this image… https://t.co/zMdmvvFzPv";0;0;0;0;en;172727352;1714381369592140075;connolly_s;https://twitter.com/connolly_s/status/1714381369592140075
Tue Oct 17 20:42:07 +0000 2023;1714381298515501506;"@jealcalat Quizá es hora de que pongas a chatgpt a evaluar los trabajos.";0;0;0;0;es;36603396;1714119006146146469;Jorge_Campo;https://twitter.com/Jorge_Campo/status/1714381298515501506
Tue Oct 17 20:41:51 +0000 2023;1714381228718031202;"امروز یکی از همکارهای سابق اومد شرکت. براش از کلیات هوش مصنوعی توضیح دادم. کلا زمینه کاریش رو شیفت داده از حسابداری به مارکتینگ. براش اکانت ChatGPT ساختم که اولین تجربه‌ام بود. خیلی راحت بود. سایت اکانت ChatGPT رو میفروشن در حالیکه ساختنش خیلی راحته. دیشب هم به پسر عموم یاد دادم";0;1;0;2;fa;1876433365;1714381228718031202;_Shabanzadeh;https://twitter.com/_Shabanzadeh/status/1714381228718031202
Tue Oct 17 20:41:29 +0000 2023;1714381137601048919;"Concluimos la primera parte de nuestra exploración de las redes neuronales con las capas convolucionales y de atención, ¡aquellas detrás de ChatGPT y vehículos autónomos!  Conoce más sobre estas capas en: https://t.co/epSf9pCAtp https://t.co/awv9tB2AbG";0;0;0;1;es;1146199694529503232;1714381137601048919;ColegioBourbaki;https://twitter.com/ColegioBourbaki/status/1714381137601048919
Tue Oct 17 20:41:09 +0000 2023;1714381052423118965;"🤖 Baidu $BIDU, ChatGPT-4’e rakip olarak Ernie 4 adında yapay zeka modeli geliştirdi.  🏦 Bank of America $BAC, üçüncü çeyrekte kârını artırdı.  💰 Goldman Sachs $GS, 3. çeyrek bilançosunda beklentileri aştı.  🛡️ Savunma şirketi Lockheed Martin’in $LMT kârı 3. çeyrekte geriledi.";0;1;0;0;tr;1543343585592053762;1714381048946028889;BorsaDevriyesi;https://twitter.com/BorsaDevriyesi/status/1714381052423118965
Tue Oct 17 20:41:07 +0000 2023;1714381045263384733;"@abc_es el @raimonpop con chatgpt";0;1;0;0;es;1142509434477916160;1714261099455840321;serracrafts;https://twitter.com/serracrafts/status/1714381045263384733
Tue Oct 17 20:40:54 +0000 2023;1714380991236653262;"Už na vás někdy na ChatGPT vyskočila tahle výzva ke srovnání dvou různých odpovědí (obě odpovědi se načítají v jeden moment paralelně)? Na mě poprvé https://t.co/IW2n1WJwGG";0;2;0;1;cs;182967493;1714380991236653262;tkapler;https://twitter.com/tkapler/status/1714380991236653262
Tue Oct 17 20:40:54 +0000 2023;1714380988879352310;"ChatGPT vision for football (soccer) tactical analyst https://t.co/0dia5DeyxT";0;0;1;4;en;22490715;1714380988879352310;ElectricRaph;https://twitter.com/ElectricRaph/status/1714380988879352310
Tue Oct 17 20:40:13 +0000 2023;1714380820016759195;"Buckle up, Buttercup: "PwC Offers Advice From Bots in Deal With ChatGPT Firm OpenAI" https://t.co/7m90c4E51l";0;1;0;0;en;796510203294453761;1714380820016759195;vagrantcow;https://twitter.com/vagrantcow/status/1714380820016759195
Tue Oct 17 20:40:06 +0000 2023;1714380789352104173;"e... Mais ce Sorel est singulier, se dit elle, et et triste de l'homme supérieur.   #ChatGPT账号 #飞机号 #推特账号 #ins账号 #Telegram粉丝 🐽💕💉🍔 39149 https://t.co/MvfSSDixx8";0;7;7;7;fr;3446669663;1714380789352104173;quikilipton;https://twitter.com/quikilipton/status/1714380789352104173
Tue Oct 17 20:40:00 +0000 2023;1714380763154817267;"#DeInnovación Gigante chino de internet Baidu afirma que su robot conversacional es tan bueno como ChatGPT  Clic en la imagen ⬇️ https://t.co/ABrJRpvwLy";0;1;0;2;es;1201561204206034944;1714380763154817267;elsalvador;https://twitter.com/elsalvador/status/1714380763154817267
Tue Oct 17 20:39:46 +0000 2023;1714380707395404229;"Tn1fk 😴😁😐💪 assign occupation researcher attractive whom painter while reservation  #ChatGPT账号 #小火箭 #推特账号 #Google账号 #小火箭 29306 ☹️🎶😚 https://t.co/TARv92iaiY";0;6;6;6;en;2543530936;1714380707395404229;Lillyknoe;https://twitter.com/Lillyknoe/status/1714380707395404229
Tue Oct 17 20:39:39 +0000 2023;1714380675070017651;"@Samantha1989TV @FwuffySeal oh it’s actually really fucking good and yes it does understand nuances very well. chat gpt 4 tho.";0;0;0;0;en;1673788161128820736;1714376240566767932;WomboftheVoid;https://twitter.com/WomboftheVoid/status/1714380675070017651
Tue Oct 17 20:39:36 +0000 2023;1714380664567365972;"Chat GPT es un bebé que se va alimentando de nuestras preguntas y respuestas.  Con razón Chat GPT está cada día más pendejo.";0;0;0;0;es;1483534342173433869;1714380664567365972;chocarrera;https://twitter.com/chocarrera/status/1714380664567365972
Tue Oct 17 20:39:21 +0000 2023;1714380600839168255;"So sad that this is the best way to share a link now.  Next up: "ChatGPT, compress the following link using text, emojis, symbols, etc so that it will fit in a tweet such that, if you received the text, you would output the tweet. Link: ..."";0;0;0;0;en;1522716922072154128;1714380600839168255;abrgrBuilds;https://twitter.com/abrgrBuilds/status/1714380600839168255
Tue Oct 17 20:39:10 +0000 2023;1714380554857058357;"O primeiro filme com roteiro escrito pelo Chatgpt.";0;0;0;1;pt;65255028;1714380554857058357;artur__r2;https://twitter.com/artur__r2/status/1714380554857058357
Tue Oct 17 20:39:05 +0000 2023;1714380531448607113;"#chatgpt #AiArt #Art #MidjourneyAI #StableDiffusion2 #RunwayAi #OpenAi  #FULL PROMPT &gt https://t.co/YqADmnrGox https://t.co/rvbd9zXzeP";0;0;0;0;en;1563511792915316738;1714380531448607113;MidJourneyAI_;https://twitter.com/MidJourneyAI_/status/1714380531448607113
Tue Oct 17 20:38:51 +0000 2023;1714380472795431059;"@OpenAI I’m experiencing an issue related to this update. When querying chatgpt about inactive features in axolotl genome, it responds that the genome data is incomplete, even though the complete genome was announced in 2019. Please help.";0;0;0;1;en;1493675449041444867;1707077710047216095;CMDR_Sanderson;https://twitter.com/CMDR_Sanderson/status/1714380472795431059
Tue Oct 17 20:38:42 +0000 2023;1714380435042488403;"El chatGPT no es inteligente https://t.co/lJ1M0ksrgt";0;0;0;0;es;51671786;1714380435042488403;tomascascante;https://twitter.com/tomascascante/status/1714380435042488403
Tue Oct 17 20:38:34 +0000 2023;1714380403828764706;"@DarrellLerner Claude: More creative, better writing styles, more pleasant to work with. Largest context window (~75,000 words). But, cannot handle prompts with too many steps/instructions.  ChatGPT: More cognitively capable. Better at coding. Better at analytical tasks. Handles megaprompts…";0;0;0;1;en;1524901467689078789;1714364250930700325;thatroblennon;https://twitter.com/thatroblennon/status/1714380403828764706
Tue Oct 17 20:38:30 +0000 2023;1714380388473135387;"@DeathKidSkinner @aSmoogl Ich benutze jeden Tag ChatGPT auf Arbeit.";0;0;0;0;de;2885446047;1714221887935455415;JenniferGordana;https://twitter.com/JenniferGordana/status/1714380388473135387
Tue Oct 17 20:38:20 +0000 2023;1714380342784659886;"@utofbu @Sammy_Swagner Save yourself some money in the beginning and use ChatGPT";0;0;0;1;en;1665337296743219202;1714371068021133528;JonathanACaruso;https://twitter.com/JonathanACaruso/status/1714380342784659886
Tue Oct 17 20:38:15 +0000 2023;1714380322576687220;"@DrXiakhan @POTUS What is this new ChatGPT language style called?   It’s always so obviously AI and nightmarishly dull to read.";0;0;0;0;en;1481310314461204483;1714265001861533730;Donny8675309;https://twitter.com/Donny8675309/status/1714380322576687220
Tue Oct 17 20:38:14 +0000 2023;1714380318201757711;"@LostLoreScholar Yeah, I started using chatgpt. It can't do puzzles worth a damn, but its riddles are alright. After quite a bit of curating, anyway.";0;1;0;1;en;351130094;1714359423634747503;BrownWizard;https://twitter.com/BrownWizard/status/1714380318201757711
Tue Oct 17 20:38:07 +0000 2023;1714380291870003667;"@CrossChainAlex @basedkarbon Tokenised chat GPT threads are the future dude";0;0;0;0;en;1594223633605459968;1714377597738516897;defi_antcrypto;https://twitter.com/defi_antcrypto/status/1714380291870003667
Tue Oct 17 20:37:53 +0000 2023;1714380233074168103;"A health poster in Hindi... at least the fingers are right chatGPT DallE3 https://t.co/xdVphXIYji";0;0;0;0;en;587612063;1714380233074168103;analyticsaurabh;https://twitter.com/analyticsaurabh/status/1714380233074168103
Tue Oct 17 20:37:45 +0000 2023;1714380196080451913;"oh, and chatgpt integration ofc 🤖";0;0;0;1;en;9161782;1714378689809408279;jessmartin;https://twitter.com/jessmartin/status/1714380196080451913
Tue Oct 17 20:37:29 +0000 2023;1714380130238468406;"W06IJV ✅😬💀🖤 anyone research half crash Mrs similar slip wish  #ChatGPT账号 #小火箭 #推特账号 #Tiktok账号 #推特权重号 9696 😑😇🌹 https://t.co/kQi6RgLWrb";0;9;9;9;en;2887723341;1714380130238468406;elbai87;https://twitter.com/elbai87/status/1714380130238468406
Tue Oct 17 20:36:40 +0000 2023;1714379924247564723;"ChatGPT-4V Multimodal now has the ability to see, hear, and speak. What does is new visual abilities really mean...  https://t.co/VaPQPgA9By";0;0;0;0;en;1692269220610850816;1714379924247564723;AiExplorerX;https://twitter.com/AiExplorerX/status/1714379924247564723
Tue Oct 17 20:36:34 +0000 2023;1714379902223568932;"Is ChatGPT conscious? | James Tartaglia https://t.co/bFJxqw3EUx via @YouTube";0;0;0;0;en;1344378636711854080;1714379902223568932;Bit3Snake;https://twitter.com/Bit3Snake/status/1714379902223568932
Tue Oct 17 20:36:23 +0000 2023;1714379852936286308;"Yall think chatgpt can make a decent workout plan for me? 🤔";0;2;0;10;en;1618124605599653889;1714379852936286308;8HMercermary;https://twitter.com/8HMercermary/status/1714379852936286308
Tue Oct 17 20:36:33 +0000 2023;1714379895336243476;"Sabía que este día llegaría más tarde o más temprano. ChatGPT interpretándote una radiografía.  Podéis probar a sacar una foto a un plato de comida y a pedirle que os diga ingredientes y proporción de macronutrientes :).";0;0;0;2;es;144635599;1714379895336243476;jabenitez88;https://twitter.com/jabenitez88/status/1714379895336243476
Tue Oct 17 20:36:23 +0000 2023;1714379852936286308;"Yall think chatgpt can make a decent workout plan for me? 🤔";0;2;0;10;en;1618124605599653889;1714379852936286308;8HMercermary;https://twitter.com/8HMercermary/status/1714379852936286308
Tue Oct 17 20:36:22 +0000 2023;1714379849735803062;"💬 He estado usando la versión paga de #ChatGPT, y se siente una gran diferencia de la versión 3.5 a la versión 4 con el Plugging de búsqueda de Bing.";0;0;0;0;es;1009603413192167425;1714379849735803062;EDarkMatterG;https://twitter.com/EDarkMatterG/status/1714379849735803062
Tue Oct 17 20:36:20 +0000 2023;1714379840781013103;"@EcZachly Chatgpt is a great engineer then";0;0;0;2;en;1586258869575106560;1713601598621163811;AlexejGerst;https://twitter.com/AlexejGerst/status/1714379840781013103
Tue Oct 17 20:36:18 +0000 2023;1714379831251517867;"PpRK899H 😭👀💚💋 assign occupation researcher attractive whom painter while reservation  #ChatGPT账号 #小火箭 #推特账号 #谷歌邮箱 #小火箭 964655 💯😘😭 https://t.co/PP0QtZFIdu";0;8;8;8;en;358710067;1714379831251517867;pari_mani;https://twitter.com/pari_mani/status/1714379831251517867
Tue Oct 17 20:36:05 +0000 2023;1714379777757327813;"@AlisonMorrowTV Chat GPT replaces doctor "bias" guest Dr. Azadeh Khatidi   https://t.co/uC457CpR7C Watch on #Rokfin";0;0;0;0;en;97452920;1714379777757327813;aerwaves_;https://twitter.com/aerwaves_/status/1714379777757327813
Tue Oct 17 20:36:00 +0000 2023;1714379756102459519;"My first ever generative art project, basic at the moment. Need to set up some more constraints and figure out the mechanics. Always wanted to create something with code but my ineptness intervened now thanks to ChatGPT the CTO finally can ship something.";0;0;0;1;en;1147374854947004421;1714379756102459519;AfzalAex;https://twitter.com/AfzalAex/status/1714379756102459519
